Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: tfidf.
41, 211, 0.9990866461023958
41, 291, 0.9990691061261724
41, 61, 0.9990517700877294
41, 91, 0.9990512064958678
41, 23, 0.9990500899887089
41, 303, 0.9990450215077425
42, 269, 0.9990793010222967
42, 157, 0.9990569554895259
42, 417, 0.9990306357420009
42, 366, 0.9990020847991017
42, 323, 0.9989926156840074
42, 388, 0.998981072865072
42, 13, 0.9989688735577776
42, 283, 0.9989661437759572
42, 70, 0.9989596434787514
42, 140, 0.9989595634362676
42, 179, 0.9989567255732511
42, 313, 0.9989479481633287
42, 76, 0.9989476665401211
42, 396, 0.9989474516909125
42, 1, 0.9989465416264791
43, 176, 0.9992423308037772
43, 357, 0.9992164850563012
43, 199, 0.9991921134107404
43, 254, 0.9991768810811912
43, 300, 0.999151979333285
43, 420, 0.9991488827369474
43, 55, 0.9991450845664889
43, 132, 0.999142192254104
43, 403, 0.999125289309462
43, 280, 0.9991192670952719
43, 326, 0.9991169524683674
43, 423, 0.9991149426886604
43, 329, 0.9991049128065475
43, 211, 0.999084755687635
43, 165, 0.9990799523218576
44, 362, 0.9991441962893213
44, 411, 0.9991367126851531
44, 300, 0.9991149044459957
44, 155, 0.9991094685627823
44, 132, 0.9990799619615935
44, 47, 0.9990780604381015
44, 43, 0.9990727380890969
44, 119, 0.9990707633870257
44, 343, 0.9990606029485865
44, 148, 0.9990575828403038
44, 111, 0.9990553460911957
44, 168, 0.9990435419436987
44, 23, 0.9990396882461325
44, 407, 0.9990345301234542
44, 18, 0.9990307757607819
45, 47, 0.9993020259085015
45, 300, 0.9992710972399441
45, 1, 0.9992480214493202
45, 20, 0.9992393864197586
45, 357, 0.9992345357996546
45, 343, 0.9992043866010137
45, 182, 0.9992011229134279
45, 315, 0.9991957431277567
45, 261, 0.9991878097707214
45, 359, 0.9991821969935129
45, 296, 0.9991769974104519
45, 263, 0.9991760390628519
45, 211, 0.9991691046143194
45, 155, 0.9991671772600366
45, 334, 0.9991590188280606
46, 47, 0.9992265007888859
46, 260, 0.9991553522769989
46, 23, 0.9991329381479568
46, 300, 0.9990884296396891
46, 116, 0.9990768095434978
46, 230, 0.9990639511988622
46, 246, 0.9990615588376067
46, 175, 0.9990216413472617
46, 37, 0.998998586552243
46, 54, 0.9989950351611621
46, 271, 0.9989912764736604
46, 324, 0.9989846181265902
46, 340, 0.9989841995219578
46, 411, 0.9989767727154354
46, 120, 0.9989766609389439
47, 8, 0.999338371774096
47, 420, 0.9992386968622666
47, 101, 0.9992238152890215
47, 143, 0.9992198465588418
47, 291, 0.9992120230267976
47, 358, 0.999179513139605
47, 155, 0.9991665474666547
47, 61, 0.9991652549558456
47, 300, 0.9991639105338508
47, 23, 0.9991540914425356
47, 402, 0.9991533972548154
47, 375, 0.999126474518518
47, 211, 0.9991258178602717
47, 263, 0.99911359117584
47, 378, 0.9991123940736881
48, 420, 0.9992916187092524
48, 8, 0.999259777532448
48, 362, 0.999221014438396
48, 23, 0.9992164929882956
48, 155, 0.9992070258985049
48, 402, 0.9991975451139484
48, 291, 0.9991887505760373
48, 401, 0.9991842097588983
48, 307, 0.9991648653245498
48, 111, 0.9991402999712434
48, 28, 0.9991358439615743
48, 132, 0.9991185964058207
48, 280, 0.999118553730187
48, 340, 0.9991135293606115
48, 275, 0.9991133499965331
49, 183, 0.9992630338019606
49, 56, 0.9992303553898412
49, 41, 0.9991993645610675
49, 300, 0.9991978563161019
49, 94, 0.999195457309096
49, 37, 0.9991601230651579
49, 205, 0.9991394251160137
49, 103, 0.9991261515883567
49, 51, 0.9991224688254225
49, 359, 0.9991088791913888
49, 110, 0.99910693814666
49, 164, 0.9991003369286277
49, 81, 0.9990925822009543
49, 130, 0.9990789257925029
49, 128, 0.9990777742897823
50, 204, 0.9992030918106283
50, 340, 0.9991896011027762
50, 230, 0.9991794114372754
50, 380, 0.999164283717213
50, 37, 0.9991566632504159
50, 253, 0.9991538652950933
50, 157, 0.9991316277963188
50, 342, 0.9991314162993284
50, 66, 0.9991259273306549
50, 372, 0.9991156457604866
50, 71, 0.9991103186831379
50, 123, 0.9991086473586517
50, 160, 0.9990991657166184
50, 108, 0.9990971335739391
50, 271, 0.999093126211942
51, 186, 0.9993184169683975
51, 263, 0.9992745099630385
51, 279, 0.9992676917508531
51, 253, 0.9992211761401522
51, 290, 0.9992207452094374
51, 327, 0.9991725635567685
51, 367, 0.9991671728416385
51, 249, 0.9991608755421117
51, 189, 0.9991572575881046
51, 170, 0.9991527916068538
51, 357, 0.9991506309037861
51, 114, 0.9991489353256577
51, 271, 0.9991375620344856
51, 417, 0.9991284801921143
51, 385, 0.9991258323963901
52, 186, 0.9993496100171088
52, 111, 0.999166614998591
52, 263, 0.9991335094880547
52, 403, 0.9991331543336037
52, 38, 0.9991324215485982
52, 189, 0.9991312236043287
52, 351, 0.9990845549407711
52, 239, 0.9990770492414944
52, 27, 0.999074788211827
52, 357, 0.9990739014123344
52, 237, 0.9990697752711921
52, 72, 0.999063221546526
52, 176, 0.9990611493034269
52, 306, 0.9990524249503644
52, 132, 0.999046227951706
53, 211, 0.9993017568607441
53, 43, 0.9992553813015015
53, 238, 0.9992481689334416
53, 27, 0.9992238378121622
53, 263, 0.9992064918852082
53, 162, 0.9992026497331334
53, 351, 0.9991967511550537
53, 288, 0.9991649217461411
53, 189, 0.9991524077048314
53, 170, 0.9991507406765177
53, 413, 0.9991506953355247
53, 304, 0.9991395691018429
53, 352, 0.9991384385761439
53, 30, 0.9991325957679342
53, 328, 0.9991111835467801
54, 140, 0.9993196039436747
54, 8, 0.9993078075281291
54, 119, 0.9992740914362404
54, 14, 0.9992415258647906
54, 363, 0.9992391165094011
54, 343, 0.9992320453196135
54, 236, 0.9992214121815401
54, 38, 0.9992099450534775
54, 300, 0.9992066684269585
54, 324, 0.9991980605279059
54, 391, 0.9991794929984358
54, 155, 0.9991768819765031
54, 245, 0.9991756875039268
54, 291, 0.9991746146409147
54, 95, 0.9991735630682255
55, 1, 0.9992018093055446
55, 89, 0.9991943400729439
55, 324, 0.9991871848624956
55, 256, 0.999153153300381
55, 157, 0.9991124367231199
55, 342, 0.9991047640049506
55, 130, 0.9990868362671279
55, 340, 0.9990836047838312
55, 363, 0.9990829862061337
55, 376, 0.9990732370422372
55, 126, 0.9990687011241964
55, 332, 0.9990619826886382
55, 417, 0.9990590691887593
55, 6, 0.9990516045461646
55, 271, 0.9990483126754138
56, 332, 0.9992156413564992
56, 281, 0.9991355281880909
56, 391, 0.9990807185397745
56, 178, 0.9990737131181391
56, 369, 0.9990682176160164
56, 223, 0.9990651562725206
56, 27, 0.9990650425776927
56, 283, 0.9990647013747869
56, 66, 0.9990633549848877
56, 296, 0.9990587210695062
56, 207, 0.9990509104051177
56, 14, 0.9990498100684782
56, 238, 0.9990460193071652
56, 363, 0.9990372200833115
56, 167, 0.9990340113497154
57, 55, 0.9993450717732308
57, 249, 0.9993204856723912
57, 176, 0.9993068995422116
57, 8, 0.9992914748442052
57, 160, 0.9992911810574524
57, 169, 0.9992793367185997
57, 42, 0.9992788634981054
57, 397, 0.9992737681931421
57, 328, 0.99927289169008
57, 162, 0.9992728843286334
57, 300, 0.9992714176510671
57, 357, 0.9992672132629821
57, 214, 0.9992619656056253
57, 222, 0.999260981283751
57, 411, 0.9992517567626304
58, 1, 0.9994029302779299
58, 254, 0.9992420766790987
58, 157, 0.9992389796048329
58, 280, 0.9991779075481664
58, 176, 0.9991734499859677
58, 302, 0.9991591245384108
58, 37, 0.9991579028734097
58, 38, 0.999132423823843
58, 209, 0.999132200545964
58, 95, 0.9991319980209993
58, 45, 0.9991299555986086
58, 300, 0.9991284247110287
58, 49, 0.9991168836872548
58, 371, 0.9990993660808446
58, 417, 0.9990960602402511
59, 79, 0.9992346582445548
59, 25, 0.9991940351630066
59, 325, 0.9991585886361899
59, 26, 0.9991327341275398
59, 168, 0.9991202644867949
59, 416, 0.9991134732151616
59, 401, 0.9990929643661466
59, 125, 0.9990809947531265
59, 119, 0.9990596841222497
59, 135, 0.9990366327040945
59, 245, 0.9990220960616268
59, 140, 0.9990152779134788
59, 73, 0.9990146916765057
59, 381, 0.9990138606043748
59, 276, 0.9990079302201267
60, 328, 0.9991852774661696
60, 408, 0.9991506121182747
60, 51, 0.9991478260107016
60, 315, 0.9991464659407686
60, 409, 0.9991459188193886
60, 373, 0.9991334053357164
60, 176, 0.9991153499051921
60, 357, 0.9991148444517975
60, 301, 0.9991081216560629
60, 222, 0.9991077506390675
60, 8, 0.99910203015965
60, 199, 0.9990968868562491
60, 70, 0.9990968245728631
60, 340, 0.9990911737242345
60, 38, 0.9990868705971505
61, 1, 0.9991736525527657
61, 254, 0.999173390987198
61, 135, 0.9991702890623815
61, 89, 0.9991521232925731
61, 237, 0.999094244019872
61, 417, 0.999091243418149
61, 174, 0.9990886629492721
61, 235, 0.9990882529153625
61, 343, 0.999088113508076
61, 342, 0.9990622700311009
61, 138, 0.9990525298169726
61, 204, 0.9990419768775923
61, 45, 0.9990366030334926
61, 392, 0.999036217159417
61, 324, 0.9990335741453066
62, 230, 0.9992386693558438
62, 181, 0.9992356758075058
62, 130, 0.9992229486736834
62, 199, 0.9992126072684396
62, 43, 0.9992019018635727
62, 236, 0.9991948513981473
62, 168, 0.9991914564865538
62, 417, 0.9991823220841759
62, 213, 0.9991803482759984
62, 410, 0.9991761847924556
62, 342, 0.9991687370820426
62, 328, 0.9991636104161985
62, 111, 0.999158238140454
62, 413, 0.9991575711503651
62, 38, 0.9991569899436331
63, 121, 0.9993589637406356
63, 14, 0.9992547734106099
63, 159, 0.9992177251212939
63, 86, 0.9992168151689608
63, 368, 0.9991653552079215
63, 10, 0.9991281619426851
63, 291, 0.9990993870361382
63, 170, 0.9990797281078199
63, 271, 0.9990779808862036
63, 344, 0.9990766773489932
63, 249, 0.9990755708434808
63, 328, 0.9990742753039499
63, 287, 0.9990741709224451
63, 378, 0.9990649595552037
63, 209, 0.9990640510880304
64, 328, 0.999295373912277
64, 55, 0.9992545947314925
64, 176, 0.9992365437992276
64, 312, 0.9992246425230535
64, 70, 0.9992106321368344
64, 125, 0.9992051302302296
64, 173, 0.9992037409121948
64, 314, 0.9991653680375527
64, 300, 0.9991569197506787
64, 255, 0.9991518344077086
64, 162, 0.9991507272989975
64, 179, 0.9991488119136216
64, 322, 0.9991451202580719
64, 376, 0.9991387808769481
64, 164, 0.9991311611084162
65, 342, 0.9991895323325539
65, 204, 0.9991664612795716
65, 161, 0.9991653560452513
65, 138, 0.9991400218817338
65, 51, 0.9991239269821317
65, 136, 0.9991209806709456
65, 309, 0.9991198215107022
65, 360, 0.9991120816607778
65, 381, 0.9991048827291087
65, 27, 0.9990980195883915
65, 376, 0.9990895347941859
65, 253, 0.999083376086883
65, 276, 0.9990793887400091
65, 409, 0.9990763944312651
65, 81, 0.9990650255643854
66, 70, 0.9993361035874806
66, 86, 0.9993145246242379
66, 403, 0.9992900620662438
66, 271, 0.9992838651893785
66, 121, 0.999278242393082
66, 100, 0.9992764951330326
66, 349, 0.9992725386498647
66, 27, 0.9992688516490139
66, 340, 0.9992538459466445
66, 377, 0.9992467258416848
66, 37, 0.9992258824531868
66, 47, 0.999215685919803
66, 355, 0.999213049880453
66, 116, 0.9992098967503549
66, 178, 0.9992086778090388
67, 7, 0.9996478448116946
67, 346, 0.9994134508190569
67, 63, 0.999388027287977
67, 184, 0.9993594951000981
67, 300, 0.9991955432916801
67, 280, 0.9991897840301528
67, 168, 0.9991486472060198
67, 362, 0.999142857793677
67, 272, 0.9991399806014705
67, 420, 0.9991382022411468
67, 363, 0.9991373584516458
67, 389, 0.9991299181674957
67, 249, 0.999128200792051
67, 89, 0.99911764445205
67, 189, 0.9991158298782601
68, 173, 0.9992777017415078
68, 394, 0.9992335568677733
68, 304, 0.9991929887188755
68, 152, 0.99917213613101
68, 189, 0.9991686006657682
68, 30, 0.9991567690354111
68, 211, 0.9991306217327814
68, 219, 0.999130119553331
68, 204, 0.9991216985864134
68, 75, 0.9991161945843711
68, 357, 0.9991111001917872
68, 249, 0.9991061234890432
68, 326, 0.9991012981837408
68, 359, 0.9990986870679561
68, 145, 0.9990912313521998
69, 377, 0.999452353713675
69, 121, 0.999219948800831
69, 403, 0.9991772451645363
69, 70, 0.999164480384412
69, 124, 0.9991446555184569
69, 116, 0.9991442793933567
69, 176, 0.9991388666483519
69, 159, 0.9991364042656912
69, 132, 0.9991178242071006
69, 181, 0.9991169201586514
69, 328, 0.9991158401353197
69, 386, 0.9991131672774166
69, 389, 0.9991115844392233
69, 115, 0.9991035048242072
69, 47, 0.9990972242147833
70, 55, 0.9993783762877093
70, 70, 0.9993060120208168
70, 344, 0.9992573685272903
70, 249, 0.999247732975032
70, 161, 0.9992379338151911
70, 179, 0.9992201818328269
70, 222, 0.9992145681673217
70, 363, 0.9992082100201873
70, 324, 0.9991872934248556
70, 411, 0.9991850062596617
70, 135, 0.9991833291059103
70, 40, 0.9991817553280717
70, 238, 0.9991723378006238
70, 342, 0.999166454843649
70, 355, 0.999164196092011
71, 207, 0.9992204388192822
71, 138, 0.999217141698084
71, 94, 0.9991963686718137
71, 45, 0.9991937006917218
71, 33, 0.9991879964771484
71, 117, 0.9991564085299212
71, 106, 0.9991458397727259
71, 376, 0.9991361859916155
71, 323, 0.9991310271324582
71, 297, 0.9991114550560692
71, 81, 0.9991088147498581
71, 249, 0.9991017267052243
71, 381, 0.9991007816555896
71, 174, 0.9991006655501977
71, 357, 0.999098815989875
72, 236, 0.9993277570875239
72, 138, 0.999280959678883
72, 363, 0.9992457508003592
72, 300, 0.9992314463257879
72, 362, 0.9992103412055298
72, 204, 0.9991996072387153
72, 245, 0.9991837346533277
72, 119, 0.9991813717637064
72, 38, 0.9991718171723214
72, 258, 0.9991694199255288
72, 51, 0.9991682934671582
72, 233, 0.9991635901115425
72, 342, 0.9991579779036358
72, 276, 0.9991506908491543
72, 309, 0.9991422193326062
73, 209, 0.9995577237487421
73, 43, 0.9994496878113609
73, 222, 0.9992789784449811
73, 170, 0.9992580729761251
73, 271, 0.9992480390407861
73, 71, 0.9992394650043279
73, 46, 0.9992312491850515
73, 75, 0.9992262375557591
73, 201, 0.9992108675456705
73, 254, 0.9992017938417268
73, 328, 0.9991958071095655
73, 38, 0.9991947753416506
73, 81, 0.9991854144250577
73, 320, 0.9991844092628246
73, 280, 0.9991736198598795
74, 285, 0.9994125587708773
74, 67, 0.9993001873349412
74, 25, 0.9992966265987878
74, 41, 0.9992441956785383
74, 34, 0.9991711536394916
74, 5, 0.9991473011335099
74, 211, 0.9991434863708806
74, 190, 0.999117270498617
74, 136, 0.9990890093515259
74, 260, 0.999071725825557
74, 345, 0.9990605940257276
74, 170, 0.9990546132692524
74, 240, 0.9990482196460617
74, 325, 0.999043714915612
74, 142, 0.9990432753725903
75, 204, 0.9991883511536238
75, 391, 0.9991758653321118
75, 340, 0.9991143031750362
75, 174, 0.9990826096260558
75, 35, 0.9990415090614537
75, 178, 0.9990398246991613
75, 37, 0.9990372188930139
75, 279, 0.9990273578208522
75, 32, 0.9990245071678333
75, 297, 0.9990237817753278
75, 300, 0.9990214127766355
75, 14, 0.999006979021737
75, 313, 0.9989963274928787
75, 343, 0.9989961828712526
75, 238, 0.998984902566335
76, 300, 0.9991373448685139
76, 338, 0.9990693662703654
76, 230, 0.999046225405088
76, 35, 0.9990338574668671
76, 107, 0.9990319778704551
76, 391, 0.9990309283363661
76, 103, 0.9990296852929332
76, 403, 0.9990267002132778
76, 348, 0.9990243849781856
76, 152, 0.9990215216475344
76, 276, 0.9990214209835502
76, 254, 0.9990145294328427
76, 1, 0.999012565745035
76, 66, 0.9990079947864963
76, 373, 0.9990054982315975
77, 14, 0.9991360123627537
77, 230, 0.9991329568411456
77, 391, 0.9991049439423314
77, 51, 0.9991029402815248
77, 416, 0.9990818885182109
77, 103, 0.99901502220371
77, 105, 0.9990037378504797
77, 37, 0.9989945331082912
77, 170, 0.998987039131759
77, 179, 0.9989867354646575
77, 276, 0.998974346799754
77, 213, 0.9989736229452553
77, 36, 0.9989694184914824
77, 161, 0.9989684632986772
77, 145, 0.9989489176394641
78, 38, 0.9991535373983687
78, 378, 0.999137006985831
78, 176, 0.9991345315268363
78, 406, 0.9991293500404748
78, 258, 0.9991070447322381
78, 107, 0.9991040811533605
78, 43, 0.9990985485062447
78, 230, 0.9990957589471074
78, 315, 0.999095560172983
78, 408, 0.9990926795210875
78, 108, 0.999087090547604
78, 365, 0.9990849685351223
78, 357, 0.9990842025138482
78, 207, 0.9990802124991629
78, 98, 0.9990801924742412
79, 209, 0.9994718970948964
79, 71, 0.9993293836543853
79, 277, 0.9992211463996516
79, 41, 0.9992160764988788
79, 222, 0.9992149407886516
79, 15, 0.9992112428244937
79, 271, 0.9992065490304396
79, 394, 0.9992051215629882
79, 204, 0.9991968629188583
79, 201, 0.9991968128760305
79, 131, 0.9991956441780916
79, 110, 0.9991885453579632
79, 301, 0.9991842229226828
79, 164, 0.9991794266377824
79, 43, 0.9991691008092475
80, 176, 0.9991673354986212
80, 382, 0.9991255965522373
80, 76, 0.999087648150115
80, 254, 0.9990678091368339
80, 43, 0.9990667376723557
80, 408, 0.9990642517203963
80, 300, 0.9990553597622918
80, 211, 0.9990460512338921
80, 328, 0.9990406907409265
80, 280, 0.9990361670420167
80, 301, 0.9990240651883101
80, 112, 0.999015856695098
80, 189, 0.9990118347804016
80, 165, 0.9989986139343344
80, 36, 0.9989985314497134
81, 275, 0.9993584000454372
81, 170, 0.9992230320188396
81, 30, 0.9992161798630541
81, 296, 0.999169277880052
81, 169, 0.9991676336099065
81, 342, 0.9991566706748845
81, 162, 0.9991558328814283
81, 337, 0.9991496461525273
81, 14, 0.9991465819197975
81, 236, 0.9991438347261384
81, 289, 0.9991403065312658
81, 8, 0.9991396661993062
81, 178, 0.9991367359976522
81, 357, 0.9991331451942238
81, 272, 0.9991325485267619
82, 363, 0.9992724821106576
82, 8, 0.9992393653559319
82, 14, 0.9992392542519815
82, 37, 0.9992023319575691
82, 289, 0.9991741350651102
82, 236, 0.9991719095908342
82, 411, 0.9991556913946189
82, 275, 0.9991271285821961
82, 296, 0.9991176139675844
82, 271, 0.9990991344229465
82, 362, 0.9990929756003863
82, 140, 0.9990880359558467
82, 230, 0.9990863265895622
82, 324, 0.9990792984514927
82, 357, 0.9990759924422227
83, 45, 0.9993622834848516
83, 204, 0.9993231736129292
83, 81, 0.9993060710716548
83, 281, 0.9992587232989321
83, 332, 0.9992487405255216
83, 98, 0.9992384097031108
83, 175, 0.999235981917055
83, 300, 0.999230244703209
83, 147, 0.9992222184943118
83, 280, 0.999222190358485
83, 160, 0.9992212221441038
83, 253, 0.999217585930165
83, 213, 0.9992170236924285
83, 276, 0.9992100736437162
83, 51, 0.9992082450244557


VariationalAutoEncoder queries info:
for each query, the top 15 documents retrieved are listed in the form: doc_id, score

query_id, doc_id, score
1, 156, 0.24959308833464403
1, 157, 0.2045868788256498
1, 342, 0.1906381178926623
1, 332, 0.18936201447602063
1, 255, 0.18878377506172656
1, 75, 0.1751883157883769
1, 171, 0.1733084017923563
1, 251, 0.17180622564000447
1, 9, 0.16845997704824237
1, 185, 0.16163979812941548
1, 44, 0.15949781186881612
1, 294, 0.15680550968761817
1, 61, 0.15440540643984219
1, 305, 0.1543030034873593
1, 193, 0.14449157091712017
2, 252, 0.20972802090435344
2, 356, 0.19468313018203773
2, 61, 0.17145614821116342
2, 46, 0.1697263394629526
2, 358, 0.16137067399289728
2, 293, 0.1533542239904779
2, 419, 0.13802151475051364
2, 75, 0.135326846108337
2, 391, 0.13395317130596548
2, 107, 0.13252280562764535
2, 15, 0.13240516152467263
2, 87, 0.12839111839847572
2, 77, 0.12432601798578738
2, 130, 0.12291464973284383
2, 117, 0.12133185903492251
3, 198, 0.24257666187036228
3, 163, 0.196859907232379
3, 2, 0.17790234421821083
3, 368, 0.16140785865499951
3, 143, 0.15974934530038484
3, 379, 0.15940090873625445
3, 174, 0.15420413709471606
3, 7, 0.14802758631938645
3, 203, 0.1442917646294889
3, 381, 0.13972802207105106
3, 384, 0.13969859327146478
3, 214, 0.13596608333998608
3, 133, 0.13142489865682855
3, 362, 0.13098272226300367
3, 319, 0.1287621136474526
4, 407, 0.25550941457755527
4, 224, 0.17687902911978043
4, 265, 0.16308327235120762
4, 198, 0.15918571458525113
4, 256, 0.15318046066820257
4, 343, 0.14353741569468043
4, 147, 0.14297570564215675
4, 117, 0.140487141892178
4, 203, 0.13585944607133899
4, 319, 0.13460559820856588
4, 81, 0.13170356375143577
4, 15, 0.13152661836199414
4, 241, 0.1295932810198257
4, 305, 0.12886494273363025
4, 22, 0.12815318400825135
5, 231, 0.21119634939639337
5, 179, 0.1708534161536257
5, 153, 0.16721571275758368
5, 417, 0.16344223297951277
5, 357, 0.16291562064417758
5, 300, 0.16247747479884384
5, 75, 0.15840743023153253
5, 152, 0.15540108750445542
5, 408, 0.15516658756210536
5, 177, 0.1481212836011997
5, 398, 0.14608505843227296
5, 350, 0.1433318748093662
5, 136, 0.1379470056037885
5, 180, 0.13535281348161932
5, 276, 0.1352328614924468
6, 144, 0.18300692478984146
6, 59, 0.16698756891598943
6, 63, 0.1623884107595842
6, 275, 0.16114625984115352
6, 189, 0.16033264507291048
6, 321, 0.1571444302794125
6, 394, 0.15646220650491388
6, 201, 0.1536026373992091
6, 334, 0.14617025024952054
6, 417, 0.13982027787604479
6, 418, 0.13886976843970517
6, 186, 0.13704499357625402
6, 352, 0.1316064373324233
6, 69, 0.12981775863076356
6, 269, 0.12749445762132983
7, 261, 0.17470760942105779
7, 120, 0.1702357670147771
7, 411, 0.1633934232177412
7, 198, 0.16220167088701368
7, 136, 0.1569875584554171
7, 148, 0.1561661882321454
7, 118, 0.15555630892952874
7, 407, 0.1541209414671318
7, 100, 0.15379194673257737
7, 113, 0.15093324891975116
7, 295, 0.147677106033372
7, 380, 0.14751098617833272
7, 378, 0.1474595310522424
7, 152, 0.14189336427941296
7, 409, 0.13396733930297391
8, 155, 0.19351451791786123
8, 85, 0.17417584621425178
8, 140, 0.16436786272562987
8, 174, 0.16283398439605035
8, 49, 0.15638197453973182
8, 123, 0.15578603579871153
8, 40, 0.15177914333823775
8, 230, 0.1509352406185556
8, 118, 0.1433777170119946
8, 86, 0.14195165696221274
8, 337, 0.1414457513373463
8, 210, 0.13931671668397805
8, 232, 0.13557521991164184
8, 98, 0.12792462065381338
8, 117, 0.12782890084140128
9, 255, 0.2304614345955079
9, 196, 0.168179193775919
9, 268, 0.16329639468038276
9, 309, 0.14509956785544498
9, 334, 0.14509055471806967
9, 146, 0.13719846239515826
9, 219, 0.13565164639373775
9, 266, 0.12761873993188977
9, 27, 0.12690199562238438
9, 96, 0.12538866832298817
9, 185, 0.12070352744844076
9, 130, 0.11898610596715511
9, 239, 0.11799310008530836
9, 301, 0.11705742792744288
9, 63, 0.1155177971410219
10, 54, 0.17726571399729796
10, 186, 0.17235820525895068
10, 401, 0.17046409151725006
10, 159, 0.16661650432943842
10, 70, 0.1646639218534653
10, 36, 0.1644223554281254
10, 44, 0.15532783835756417
10, 61, 0.15409659991735064
10, 355, 0.14631147863211347
10, 423, 0.1431053996887822
10, 305, 0.14175542335938918
10, 144, 0.13554737361781705
10, 238, 0.1354654598831326
10, 171, 0.1335894733992749
10, 216, 0.13274429864226733
11, 193, 0.195729378085828
11, 402, 0.19272342237110257
11, 15, 0.182804055829055
11, 351, 0.17997827143762
11, 138, 0.17896211732331713
11, 257, 0.17741018009925136
11, 297, 0.17624070128317693
11, 348, 0.175262425820074
11, 204, 0.17145035282763313
11, 13, 0.17057228326646606
11, 91, 0.15975688791320217
11, 387, 0.15773259451940996
11, 306, 0.1557153484638361
11, 4, 0.15373037366403053
11, 28, 0.15035538998780892
12, 308, 0.18544990002898773
12, 363, 0.17999659241790056
12, 332, 0.17858853164978256
12, 422, 0.17024740782942155
12, 57, 0.1684279018554211
12, 51, 0.16723035640223338
12, 330, 0.16574735694070503
12, 188, 0.14532478429235768
12, 77, 0.1441916773008221
12, 295, 0.1419258497263836
12, 338, 0.14124190095330877
12, 224, 0.14014416707861474
12, 354, 0.13712727422276336
12, 13, 0.13663242906385398
12, 342, 0.13661853366841525
13, 368, 0.20132316880566448
13, 149, 0.20092268503708838
13, 203, 0.16881301976944973
13, 144, 0.15657392727215855
13, 26, 0.14244332343215022
13, 420, 0.14219870640602403
13, 24, 0.1366748981021653
13, 112, 0.13200869901374318
13, 284, 0.13028758945932473
13, 265, 0.12976130069306696
13, 158, 0.12796906795354823
13, 358, 0.12767189202845133
13, 330, 0.12601299339904176
13, 12, 0.12251340907090018
13, 396, 0.12240707407747317
14, 261, 0.1760496299315082
14, 33, 0.1676966510955218
14, 129, 0.15379587362421204
14, 191, 0.1488318440365392
14, 47, 0.14562179812940518
14, 57, 0.14550211491128442
14, 276, 0.14186857103253508
14, 220, 0.13650833154096575
14, 393, 0.1360023131168498
14, 397, 0.13583850675764209
14, 107, 0.13254997176944341
14, 278, 0.12971112961470252
14, 104, 0.12735983501431963
14, 293, 0.12528951551212653
14, 202, 0.12359184498727602
15, 414, 0.23840929048675655
15, 218, 0.1961945286836812
15, 151, 0.1947060147246895
15, 25, 0.1877415978436217
15, 405, 0.17962693804451998
15, 101, 0.17108410450138867
15, 27, 0.16305525796292877
15, 295, 0.16090715111774645
15, 254, 0.15319596049413267
15, 293, 0.149365065092664
15, 372, 0.14680775950667835
15, 249, 0.142251453901425
15, 193, 0.14105736272872527
15, 281, 0.14096654159805888
15, 81, 0.13748139553613736
16, 327, 0.20848189404572304
16, 22, 0.19890382792690064
16, 88, 0.19213289178087856
16, 402, 0.1886361920604405
16, 340, 0.18733727465077393
16, 329, 0.17950139540393764
16, 338, 0.17541404981273567
16, 62, 0.17506213993256914
16, 422, 0.16257553523730883
16, 423, 0.1565951577722518
16, 324, 0.15627545014223743
16, 153, 0.15059676303040573
16, 395, 0.14187495597279792
16, 286, 0.14160772215348616
16, 84, 0.13881868357379729
17, 407, 0.19918711560186111
17, 326, 0.17255506846754165
17, 329, 0.16665980867502633
17, 320, 0.16086441168261398
17, 315, 0.15792507405908549
17, 344, 0.15618475662604597
17, 387, 0.13467856137727818
17, 97, 0.12743425648039197
17, 377, 0.12649567313156962
17, 194, 0.12534864858655315
17, 254, 0.12260553566790511
17, 48, 0.11884236857572862
17, 235, 0.1178728194851455
17, 29, 0.11424714725577448
17, 39, 0.11315946910001087
18, 414, 0.2161091484087604
18, 329, 0.1951123930042501
18, 356, 0.19222326705362924
18, 388, 0.18826633104613766
18, 41, 0.17867974095707934
18, 79, 0.1543473979502367
18, 347, 0.14936777785259522
18, 258, 0.14752670790697256
18, 62, 0.13969638039818172
18, 114, 0.1373591106160501
18, 332, 0.1371548183921875
18, 177, 0.13423515376625578
18, 141, 0.1342103556741232
18, 234, 0.1330689235270296
18, 381, 0.13008302447619746
19, 112, 0.2677413600141903
19, 173, 0.24344645125200232
19, 68, 0.18326802923935281
19, 82, 0.17047483593095078
19, 225, 0.16754326018655857
19, 76, 0.16386138163843497
19, 165, 0.16343263964373084
19, 11, 0.15975468915475585
19, 303, 0.1585627050404126
19, 330, 0.15562139768525937
19, 363, 0.15480406810349923
19, 222, 0.15282936557419133
19, 16, 0.1441135220721742
19, 299, 0.14218608350956619
19, 83, 0.13668547450976554
20, 263, 0.22625653868865225
20, 369, 0.18230539493353773
20, 44, 0.16214453384209315
20, 104, 0.15813334029891402
20, 140, 0.15385398235384695
20, 63, 0.15078398827233652
20, 91, 0.14620847616458976
20, 380, 0.13977954290120814
20, 65, 0.13699167126130538
20, 287, 0.1359783187518323
