Author: Michele Alessi
Date: 2024-01-18

Current matrix-type (i.e. text-embedding type: tfidf, wc) in use is: tfidf.
113, 601, 0.9941799298416873
113, 747, 0.994012374005393
113, 713, 0.993918399158765
113, 1075, 0.9936728292259923
113, 1003, 0.9936589743754343
113, 794, 0.9936367377918545
113, 1002, 0.9936139997029462
114, 60, 0.9966555082532615
114, 246, 0.9965227353198645
114, 1167, 0.9950145660547769
114, 1318, 0.9949606014759905
114, 894, 0.994676021475523
114, 703, 0.9944700489605616
114, 1329, 0.9944122629562175
114, 362, 0.9942392449572961
114, 1166, 0.9941969730451024
114, 1263, 0.9941858364473107
114, 210, 0.9941661088571259
114, 560, 0.9940356172833478
114, 432, 0.99359521464697
114, 812, 0.9934874481909634
114, 453, 0.993467911023213
115, 582, 0.9968860725596355
115, 1204, 0.9963251211613207
115, 168, 0.9961710476067556
115, 361, 0.9957061966525831
115, 331, 0.9955079508896654
115, 690, 0.9952494012220441
115, 487, 0.9949726496991911
115, 668, 0.9945065496553562
115, 82, 0.9943514675191325
115, 1369, 0.9941182232403598
115, 1097, 0.994012752994323
115, 1188, 0.9938387084601112
115, 102, 0.9938204569812474
115, 90, 0.9936027182184339
115, 152, 0.9935990094955234
116, 215, 0.9964473580418189
116, 809, 0.9960635552858428
116, 1088, 0.9959384781170275
116, 751, 0.9958486780723061
116, 803, 0.995800948069679
116, 214, 0.9957954950925658
116, 275, 0.9952635698349741
116, 905, 0.9952618019174033
116, 771, 0.9950980196090914
116, 1093, 0.9944838538256704
116, 245, 0.9944830512120286
116, 1111, 0.9943359650504053
116, 1329, 0.9942850158416627
116, 78, 0.9942756134908255
116, 873, 0.9941077319855093
117, 803, 0.9959863557828507
117, 519, 0.9956580607331634
117, 751, 0.9951360702669977
117, 623, 0.9950628900183748
117, 771, 0.994925904798865
117, 1142, 0.9949064108452352
117, 245, 0.9948976905056945
117, 214, 0.9945496290336742
117, 233, 0.9940040303794344
117, 710, 0.9939141374426416
117, 630, 0.9939139604283171
117, 235, 0.9937795144638814
117, 1345, 0.9936184232463754
117, 1088, 0.9936103791816098
117, 718, 0.9934465462195696
118, 810, 0.9976983447262993
118, 229, 0.9966540193198703
118, 637, 0.9962208656704394
118, 1241, 0.9960003798938316
118, 922, 0.9954746859460879
118, 434, 0.9944914637302944
118, 746, 0.9937535195837378
118, 678, 0.9936836028640739
118, 288, 0.9925265967374739
118, 441, 0.9922705739719189
118, 672, 0.9922404841570025
118, 917, 0.9920227009110574
118, 699, 0.9919631421790625
118, 230, 0.9918834129097387
118, 1264, 0.9914190049132962
119, 1047, 0.9967107048996525
119, 1037, 0.9958094313746871
119, 844, 0.9957397502506238
119, 870, 0.9954184780484203
119, 1017, 0.9952623746177294
119, 949, 0.9951424778292399
119, 914, 0.9951077221805336
119, 953, 0.9940783816325378
119, 880, 0.994056632166257
119, 723, 0.9939290830821366
119, 1123, 0.9934909431012804
119, 1132, 0.9934314129832591
119, 895, 0.9928978627410228
119, 591, 0.9926507065882115
119, 907, 0.9924480359363749
120, 738, 0.9985366903581487
120, 1115, 0.9984513869234082
120, 1124, 0.9984010061100111
120, 1050, 0.9983155113223244
120, 1171, 0.998290777491356
120, 759, 0.9982354222228118
120, 739, 0.9982199768361198
120, 1011, 0.998190980234675
120, 840, 0.9981488643084078
120, 952, 0.9981444689512295
120, 641, 0.9981385210611173
120, 768, 0.9981001877618684
120, 1175, 0.9980078244322128
120, 1066, 0.9979890850936521
120, 1129, 0.9979214740509099
121, 759, 0.9987874109151598
121, 743, 0.99849275540806
121, 1011, 0.998467066249368
121, 1175, 0.9983515772691314
121, 641, 0.9981885546957379
121, 1171, 0.9981443369407159
121, 1129, 0.9979475490280978
121, 952, 0.9978236080419709
121, 1035, 0.9978153798610494
121, 1115, 0.9977858626714152
121, 1120, 0.9977310955722624
121, 840, 0.9976992915326366
121, 956, 0.9976449301493889
121, 927, 0.9975517924794809
121, 768, 0.9974787888007524
122, 1132, 0.9971955680935548
122, 953, 0.996267519761022
122, 844, 0.9956769378161656
122, 1014, 0.9952012627076434
122, 839, 0.9946840902187912
122, 1047, 0.9945722693824584
122, 870, 0.9939556767567355
122, 760, 0.9937651844091975
122, 1017, 0.9937148654334769
122, 818, 0.9932968270498376
122, 837, 0.993276871468211
122, 1133, 0.992783816190195
122, 895, 0.9925251601312741
122, 883, 0.9925064394548788
122, 100, 0.9923619156853407
123, 668, 0.9966012212811985
123, 1204, 0.9964789704348598
123, 582, 0.9963836722339534
123, 152, 0.9961994678230082
123, 983, 0.995185993064476
123, 331, 0.9950286909950683
123, 417, 0.9949985803540735
123, 590, 0.9949582502731549
123, 944, 0.9946986079680535
123, 487, 0.9946720018098449
123, 361, 0.9945567952821551
123, 108, 0.9942004091681894
123, 690, 0.9941359164270158
123, 1240, 0.9939906500539528
123, 1188, 0.9936035259894451
124, 1204, 0.996424312881045
124, 668, 0.9960120567245317
124, 262, 0.9959219545925713
124, 201, 0.9948890508829538
124, 750, 0.9947981645123211
124, 1306, 0.9940944985124359
124, 582, 0.9935313646858333
124, 1294, 0.9935020814981703
124, 1310, 0.9933911165728013
124, 704, 0.9933120593288313
124, 427, 0.993274723313051
124, 1206, 0.993267407444245
124, 249, 0.9932649526684503
124, 1247, 0.9932458264347506
124, 681, 0.9929830043253478
125, 1267, 0.9971022676016278
125, 1108, 0.9958973839408685
125, 1247, 0.9950756395817403
125, 520, 0.995060472036255
125, 409, 0.9949958393067923
125, 183, 0.9948334123534133
125, 968, 0.9946178314515333
125, 1139, 0.9943430141658021
125, 1200, 0.9942827774598558
125, 330, 0.9942039713099861
125, 632, 0.9940729484939754
125, 1230, 0.9937884749397059
125, 495, 0.9937661434258268
125, 416, 0.9934639226308504
125, 1150, 0.99345855954758
126, 619, 0.995230508121211
126, 501, 0.9949776003773808
126, 108, 0.994759960017759
126, 590, 0.9946045633807084
126, 450, 0.994071743155112
126, 983, 0.9933597598281214
126, 683, 0.9930810875410491
126, 1215, 0.9929287804017274
126, 737, 0.9929020004157437
126, 385, 0.992872744317534
126, 162, 0.9924145683735079
126, 777, 0.9924076531630803
126, 448, 0.9922333625892334
126, 505, 0.9922131275526985
126, 405, 0.9920402989502697
127, 6, 0.9978358384639117
127, 274, 0.9970444273546015
127, 981, 0.996807463951596
127, 5, 0.995829789356593
127, 484, 0.9958162550200318
127, 585, 0.9954742930174416
127, 396, 0.9953611529787295
127, 943, 0.9953585813409785
127, 979, 0.9948107829102836
127, 181, 0.9940057876088166
127, 586, 0.9933690932882089
127, 436, 0.9933437354641885
127, 499, 0.9930645121551102
127, 91, 0.9927195143592427
127, 144, 0.992713640520101
128, 143, 0.9969598510521807
128, 717, 0.9966012581881356
128, 957, 0.996237849304357
128, 589, 0.9960612392525728
128, 587, 0.9960489847364948
128, 1367, 0.995780240433704
128, 531, 0.9957682343778707
128, 374, 0.9956555627807884
128, 848, 0.9956339633146541
128, 648, 0.9955149298822134
128, 163, 0.9955141933455063
128, 505, 0.9954930597682433
128, 580, 0.9954604853814046
128, 881, 0.9953288585157264
128, 1055, 0.9952479191075445
129, 475, 0.9965063438631787
129, 777, 0.9963951292418372
129, 152, 0.9960129389421319
129, 1146, 0.9958788910611386
129, 385, 0.9957427393723666
129, 1240, 0.9952756096455915
129, 1045, 0.994967660362009
129, 153, 0.9942650893992815
129, 1083, 0.9942590437214307
129, 1082, 0.9939849729152278
129, 944, 0.9939844259930244
129, 683, 0.9939757780065799
129, 1086, 0.9936261017146514
129, 983, 0.9935363239988371
129, 108, 0.9935232640446227
130, 727, 0.9930665342134377
130, 51, 0.9911160636515164
130, 1006, 0.9909505949115872
130, 714, 0.9897648215729552
130, 907, 0.989693293015828
130, 913, 0.9895769163970939
130, 874, 0.9894657039849718
130, 1344, 0.9888351727552491
130, 390, 0.9887431316178079
130, 1343, 0.9887385654812294
130, 833, 0.9886649348753823
130, 657, 0.98816458526501
130, 724, 0.9881362574314667
130, 1377, 0.9878759135894931
130, 910, 0.9870550413908596
131, 949, 0.9980094035164869
131, 1017, 0.9975124771771696
131, 870, 0.994866961924443
131, 880, 0.9945113381239996
131, 723, 0.9940388212113495
131, 844, 0.9934299862662355
131, 865, 0.9932799920175157
131, 907, 0.9930204892849241
131, 724, 0.9928948842823886
131, 1047, 0.9928169749508442
131, 591, 0.9928045105755003
131, 1037, 0.9923751839972352
131, 883, 0.9923512293859654
131, 639, 0.9921702182250649
131, 882, 0.9920610634525492
132, 1013, 0.9985257607956246
132, 1020, 0.9983158747885372
132, 950, 0.9982350528743694
132, 1010, 0.997930817670179
132, 1015, 0.9977443726866893
132, 1023, 0.9971741595553704
132, 1024, 0.9970932851186393
132, 821, 0.9970383287950926
132, 1129, 0.9967606657393265
132, 927, 0.9966163624313866
132, 1021, 0.9964010846071163
132, 934, 0.9963972741217549
132, 762, 0.9963881126395857
132, 1049, 0.9958834836706545
132, 838, 0.9958682364816422
133, 1013, 0.9983393212336066
133, 1020, 0.998301025466144
133, 950, 0.9975669260584841
133, 1023, 0.9975126819484117
133, 1010, 0.9972775228692774
133, 1015, 0.9970832127163591
133, 1024, 0.9966973077869664
133, 821, 0.9965826403139982
133, 1049, 0.9961707776770947
133, 927, 0.9960257844711979
133, 1129, 0.9960143948141545
133, 838, 0.9959443324312556
133, 762, 0.9957950104900195
133, 1021, 0.9954642466008559
133, 934, 0.9954431410257673
134, 818, 0.997719678200953
134, 1016, 0.9969860225122414
134, 1125, 0.9968357370616348
134, 1032, 0.9966273139448636
134, 897, 0.9963073140194711
134, 824, 0.9961042363193537
134, 1067, 0.9960037256386252
134, 760, 0.9957752720002591
134, 820, 0.9954864593097725
134, 819, 0.9954324645763686
134, 908, 0.9950288398863966
134, 1014, 0.9949881631751163
134, 843, 0.9949021019481279
134, 1131, 0.9947123100549635
134, 1019, 0.9945915352209008
135, 1015, 0.9989585233562172
135, 1010, 0.9985128488439681
135, 1020, 0.9980267752613846
135, 1024, 0.9979746906006293
135, 950, 0.9979551829233531
135, 1013, 0.99781860949376
135, 1021, 0.997702897683636
135, 821, 0.9969277923013976
135, 1011, 0.9968345925964573
135, 927, 0.9968148209315362
135, 1129, 0.9966773117678122
135, 762, 0.9965725174885356
135, 1022, 0.9964320814211913
135, 759, 0.9955499657903739
135, 1023, 0.9953830270482843
136, 1019, 0.9959288253822705
136, 1018, 0.9949392091830793
136, 890, 0.9948958192989663
136, 846, 0.9940587140079388
136, 1130, 0.9935352786191146
136, 1043, 0.9921270708121728
136, 1067, 0.9918338909944497
136, 1016, 0.9917238491599307
136, 837, 0.9905713950158387
136, 897, 0.9905090596097395
136, 1131, 0.9902063767754057
136, 1143, 0.9901755933766716
136, 1032, 0.9897255502581009
136, 1125, 0.9895165358229889
136, 760, 0.9884861646257952
137, 1130, 0.9978148792179227
137, 1033, 0.9969149418320395
137, 951, 0.9967666866553879
137, 1029, 0.9967372402279827
137, 954, 0.9965328404601733
137, 1172, 0.99634188749148
137, 1023, 0.9962851259368445
137, 763, 0.9960431125474665
137, 1032, 0.9959024371121311
137, 861, 0.9955140622323146
137, 1358, 0.9950753579556615
137, 826, 0.9950623560027227
137, 1143, 0.9949692397134826
137, 936, 0.9947323574489273
137, 31, 0.9945554019278651
138, 954, 0.9980564429510075
138, 934, 0.9968278809796577
138, 838, 0.9965947614893198
138, 1020, 0.9964210725571014
138, 950, 0.9964135881611405
138, 1143, 0.9959295061451594
138, 762, 0.9958821216002627
138, 1130, 0.9958369039029258
138, 1033, 0.9957963802709902
138, 1010, 0.9955087519526908
138, 1029, 0.9954372920647685
138, 1049, 0.9954138717813967
138, 925, 0.9951458098426853
138, 826, 0.9951218773313735
138, 1013, 0.9950268198793922
139, 1130, 0.9972854413579644
139, 846, 0.9972479098907447
139, 1143, 0.9956969022930029
139, 954, 0.9949290438099994
139, 1172, 0.9941801694360157
139, 763, 0.9935530314708285
139, 838, 0.9933450809128261
139, 890, 0.9929608356740345
139, 31, 0.9921838628112718
139, 1019, 0.9921407619941578
139, 1033, 0.9918058538117923
139, 1029, 0.991783413313967
139, 1131, 0.9911127407133471
139, 1032, 0.9910489277843681
139, 1043, 0.9908103992429302
140, 1037, 0.9958676095839725
140, 865, 0.9958572573092026
140, 949, 0.9956902639983984
140, 1031, 0.9953881114757895
140, 880, 0.9953427112033204
140, 909, 0.9953315221715777
140, 866, 0.9952055467096941
140, 1055, 0.9944492201380848
140, 833, 0.9943937535505847
140, 914, 0.9939805604231378
140, 1134, 0.9938197257499174
140, 595, 0.9937702743012211
140, 1344, 0.9937000960989051
140, 767, 0.99366573419023
140, 724, 0.9936441301168631
141, 839, 0.9966552758824359
141, 1132, 0.9960795446558033
141, 1014, 0.9956804425820709
141, 928, 0.9956772011684991
141, 816, 0.9942270397076709
141, 834, 0.993397115451823
141, 841, 0.9928258326676551
141, 823, 0.9927350581093926
141, 893, 0.9926953785317618
141, 1133, 0.9926776464444951
141, 870, 0.992239557826766
141, 843, 0.9922366751463527
141, 1025, 0.9922262156202492
141, 818, 0.9921792208084086
141, 1291, 0.9921621140206827
142, 1055, 0.9970232119317854
142, 595, 0.9965129333756712
142, 833, 0.996149696210354
142, 509, 0.9958453400708625
142, 1344, 0.9958265990803148
142, 909, 0.9957885023147333
142, 1037, 0.9957794701546301
142, 874, 0.9952690386890355
142, 866, 0.9952376879932343
142, 1126, 0.9949150633149082
142, 286, 0.9948508011246768
142, 828, 0.9947164928711227
142, 613, 0.9946902929223893
142, 865, 0.9946033469737099
142, 914, 0.9945814693694977
143, 1131, 0.9970042129798182
143, 1032, 0.9963232838266992
143, 763, 0.9962516839784041
143, 1172, 0.9957860938426764
143, 1133, 0.9954319799237774
143, 1056, 0.9953178202584245
143, 1358, 0.9951408113617626
143, 1033, 0.9947415839019191
143, 861, 0.9945724683472157
143, 1029, 0.9944413716896239
143, 741, 0.9943417928979139
143, 897, 0.9943012385857928
143, 843, 0.9942390373311318
143, 1130, 0.9939425565954101
143, 937, 0.9937693241651451
144, 844, 0.9970941821770657
144, 1123, 0.9968269537132122
144, 953, 0.9956204415927752
144, 1132, 0.9954128734968795
144, 1017, 0.9944972512563708
144, 723, 0.9943901447048382
144, 1047, 0.9942329940972653
144, 870, 0.9940355923591551
144, 100, 0.9937389474412761
144, 639, 0.9934907701963172
144, 1037, 0.9934359398760678
144, 1067, 0.9933642937101018
144, 882, 0.9931438592168428
144, 1014, 0.9930164514779013
144, 1016, 0.9928478011019559
145, 953, 0.9970225017364024
145, 844, 0.9959125715472563
145, 837, 0.9954292614568825
145, 1067, 0.9945993976218291
145, 760, 0.9945877605793684
145, 818, 0.9945396120781198
145, 1132, 0.9941337200185323
145, 1123, 0.9936948851647087
145, 1016, 0.9936537500250646
145, 1047, 0.9936535351645004
145, 1026, 0.9932378253968774
145, 1017, 0.9929047313210085
145, 1014, 0.9928364301014013
145, 870, 0.9926003676571167
145, 824, 0.9922138921428022
146, 1047, 0.9968952666545587
146, 914, 0.9960454706442061
146, 870, 0.9959707622199508
146, 1037, 0.9956662746816761
146, 844, 0.9954878007643739
146, 1017, 0.9949613122356379
146, 949, 0.9948285751877446
146, 907, 0.9946983961752165
146, 895, 0.9941514838457512
146, 1126, 0.994018805094806
146, 1132, 0.9939479623734637
146, 839, 0.9936458655823504
146, 880, 0.9932877696058464
146, 953, 0.993166075645588
146, 509, 0.9926933298656393
147, 928, 0.9966576341163458
147, 823, 0.9962097448454481
147, 820, 0.9960920936461938
147, 816, 0.9958692777006586
147, 843, 0.9957043884098613
147, 741, 0.9950623449959467
147, 818, 0.995012457316484
147, 1355, 0.9949273578247585
147, 760, 0.9947810926220316
147, 1014, 0.9945360028673759
147, 839, 0.994419862806494
147, 1056, 0.9943060109869557
147, 897, 0.9942623956585503
147, 869, 0.9941584750852386
147, 824, 0.9938524295044618
148, 927, 0.9988802289491201
148, 821, 0.9985084860868627
148, 1129, 0.9983899578705289
148, 762, 0.998021101808811
148, 1116, 0.9977532599057373
148, 934, 0.9977527755876815
148, 759, 0.9977142311200735
148, 956, 0.9976104521005388
148, 1144, 0.9972671176531751
148, 1015, 0.9972596675992174
148, 1174, 0.9971428913987281
148, 950, 0.9970541207794977
148, 925, 0.9968424854383291
148, 1011, 0.9968213401126164
148, 1170, 0.996688832573708
149, 1056, 0.9981939191239353
149, 741, 0.9973885331881909
149, 823, 0.9961018111964124
149, 761, 0.995931502851012
149, 843, 0.995718571644182
149, 1032, 0.9954140068776492
149, 1118, 0.9952588961914853
149, 816, 0.9951830688168716
149, 820, 0.9951284139708363
149, 928, 0.9950782596045584
149, 869, 0.994928651863696
149, 1046, 0.9947782564219846
149, 725, 0.9946262455416461
149, 763, 0.9945630766734314
149, 1033, 0.9945000980643051
150, 808, 0.9970515082222746
150, 691, 0.9970013276567549
150, 993, 0.9968048740212725
150, 1348, 0.99670895857936
150, 713, 0.9964068408888249
150, 990, 0.9963659006956797
150, 694, 0.9961554597439937
150, 515, 0.9956718312890871
150, 69, 0.9956285662050609
150, 141, 0.9953299640817346
150, 794, 0.9950414572708002
150, 633, 0.9947052867970332
150, 1334, 0.9946246251114974
150, 875, 0.9945416694413134
150, 815, 0.9944859755860671
151, 14, 0.9961716429750629
151, 751, 0.995574409040235
151, 679, 0.9955428368854258
151, 630, 0.9952699633066855
151, 780, 0.9951088126611571
151, 194, 0.9950857060943362
151, 1264, 0.9948418691250402
151, 519, 0.9945534589443795
151, 289, 0.9943527166085631
151, 245, 0.9943144340630757
151, 623, 0.9942286621088177
151, 778, 0.9940678203540823
151, 442, 0.9935630426271398
151, 718, 0.9934749650439075
151, 599, 0.993291626066229
152, 900, 0.996181046588775
152, 227, 0.9950043230113266
152, 794, 0.9949754135846999
152, 691, 0.9945415498475492
152, 415, 0.9940135580639069
152, 694, 0.9939013206136745
152, 1341, 0.9936465129502717
152, 713, 0.9934195567766767
152, 1334, 0.993075158603234
152, 633, 0.99306076091933
152, 1270, 0.992824885377264
152, 685, 0.9925097078299654
152, 420, 0.9924741039994391
152, 1348, 0.9924175430543902
152, 808, 0.992293659504567
153, 1085, 0.9963734462774257
153, 1146, 0.996072512625726
153, 777, 0.9958930340295467
153, 1061, 0.9958017302336312
153, 153, 0.9953226754072917
153, 1086, 0.9951242368890852
153, 498, 0.9938165755800266
153, 164, 0.9937721390841943
153, 281, 0.9932437231845483
153, 1045, 0.9930285958972636
153, 755, 0.9925809960962978
153, 579, 0.9924618435686149
153, 831, 0.9921688956438834
153, 638, 0.9920485555780085
153, 731, 0.9920352455772719
154, 1086, 0.9974354622712912
154, 1085, 0.9972470712085288
154, 831, 0.9966579382941352
154, 755, 0.9964157532683453
154, 281, 0.9961817664019557
154, 1374, 0.9955964774994073
154, 777, 0.9954873645660536
154, 130, 0.9953797515951976
154, 164, 0.9953069694910783
154, 1146, 0.9952409572527932
154, 1077, 0.9951919770373989
154, 638, 0.9950336478574793
154, 731, 0.9947394859848719
154, 1061, 0.994425246427965
154, 514, 0.9936133057554429
155, 757, 0.996740837465923
155, 985, 0.9964428516364459
155, 1165, 0.9964307300639899
155, 1164, 0.9959845207467728
155, 1009, 0.9959188981203989
155, 1101, 0.9953189240021209
155, 237, 0.9952996098778331
155, 1166, 0.9950857187489619
155, 602, 0.9949984669060358
155, 1158, 0.9949001650044651
155, 620, 0.9948432840842976
155, 1342, 0.9944236348131368
155, 1221, 0.9942659054452119
155, 745, 0.994239255157457
155, 129, 0.9940215423898164
156, 967, 0.9974072604260517
156, 163, 0.9970088413531912
156, 648, 0.9969391743339615
156, 717, 0.9969248476161683
156, 580, 0.9967949509159624
156, 143, 0.9966105655047812
156, 83, 0.9958066384317081
156, 1367, 0.9957868892160142
156, 867, 0.9956206707104082
156, 589, 0.9955034502505603
156, 848, 0.9954142600095184
156, 616, 0.9952624505911615
156, 1166, 0.995188710223395
156, 32, 0.9951812449053872
156, 1100, 0.9951264655910727
157, 36, 0.9967902675924567
157, 497, 0.9966271477843007
157, 161, 0.9965005375058806
157, 555, 0.9951387258722559
157, 573, 0.994723467047034
157, 1000, 0.9944517151807062
157, 211, 0.9938231777110059
157, 574, 0.9937940876021201
157, 556, 0.9933523306396641
157, 370, 0.9932130769975807
157, 177, 0.9930633290017925
157, 110, 0.9929527819998724
157, 85, 0.9926102346218673
157, 1177, 0.9925571276968378
157, 974, 0.9925563586927457
158, 580, 0.9974292847610507
158, 405, 0.9972606103834206
158, 1367, 0.9970919224874395
158, 163, 0.9970174542425532
158, 648, 0.9968367139826211
158, 505, 0.9966904810001338
158, 717, 0.9965289379324992
158, 881, 0.9963760037071349
158, 83, 0.9963587505776232
158, 589, 0.9962231501595779
158, 967, 0.9960087775936176
158, 867, 0.9957251838114436
158, 143, 0.9955655062222174
158, 848, 0.995418465615875
158, 588, 0.994788428607088
159, 246, 0.9959517249668365
159, 210, 0.9953632757506988
159, 812, 0.9953271324816413
159, 874, 0.9944771947501039
159, 1148, 0.9938729377470079
159, 598, 0.99356422481908
159, 913, 0.9934151473086819
159, 617, 0.9931303913501734
159, 60, 0.9930981993416663
159, 1167, 0.9930688967883758
159, 1344, 0.9930280303862898
159, 612, 0.9930217580956608
159, 1343, 0.9930106620635306
159, 560, 0.992941895985988
159, 143, 0.9928023892703789
160, 896, 0.998791478275809
160, 1069, 0.9987174055202761
160, 1170, 0.9987020607458565
160, 934, 0.9985939215410135
160, 1129, 0.9982238885875659
160, 925, 0.9981616680241782
160, 742, 0.9978039019294819
160, 927, 0.9977590392899391
160, 762, 0.9977575402634629
160, 1050, 0.9975894280019801
160, 1066, 0.9974820889695631
160, 1116, 0.9971053792932839
160, 1022, 0.9970334672363037
160, 950, 0.9970211810777967
160, 1021, 0.9970106167505896
161, 339, 0.9979855792184008
161, 16, 0.9973608274769667
161, 398, 0.9969778753748202
161, 135, 0.9969262966477692
161, 383, 0.9966300487647579
161, 459, 0.9965271710679532
161, 344, 0.9965094030776724
161, 1252, 0.9963298103625076
161, 561, 0.9962363424817576
161, 1381, 0.9961641097344318
161, 365, 0.9961296133858928
161, 24, 0.9961138433832047
161, 480, 0.9959964435564717
161, 1147, 0.9957809067636336
161, 307, 0.9957311987368238
162, 145, 0.9987651559970403
162, 366, 0.9985357235775341
162, 1147, 0.9982422811180371
162, 348, 0.9981060662248569
162, 365, 0.9980035885927574
162, 62, 0.9978881725785533
162, 306, 0.9977811012040645
162, 364, 0.9976031710444626
162, 135, 0.9973593961664846
162, 1364, 0.9973194593770567
162, 561, 0.9971252425384328
162, 1381, 0.9967513712232712
162, 339, 0.996631265173807
162, 961, 0.9961155805440194
162, 398, 0.9960619352961266
163, 57, 0.9964849511440954
163, 1002, 0.9954753061491846
163, 963, 0.9952272791634478
163, 1003, 0.9950392870784671
163, 280, 0.9943043790226926
163, 804, 0.9937823449065779
163, 212, 0.9937637897578785
163, 10, 0.9935993382643915
163, 720, 0.9934434906927692
163, 995, 0.9928183073815045
163, 543, 0.9927957706632562
163, 1091, 0.9925199664543605
163, 795, 0.9924792710218695
163, 596, 0.9924775188959313
163, 127, 0.9924716125739717
164, 244, 0.9966865106570878
164, 1323, 0.9958301660633204
164, 109, 0.9956626766605293
164, 1369, 0.9952598011348648
164, 209, 0.9948711886917012
164, 1207, 0.9940726803538008
164, 1269, 0.9935247704909579
164, 1314, 0.9934614149445744
164, 1230, 0.9929616304960509
164, 1194, 0.9928368142015287
164, 548, 0.9928301060274849
164, 517, 0.9926773965515865
164, 271, 0.9923392014981256
164, 938, 0.9921266871952265
164, 1295, 0.9920396792485344
165, 1258, 0.9960231002966522
165, 960, 0.9952000781203472
165, 939, 0.9950919308442343
165, 336, 0.9948370345714092
165, 1382, 0.9945564260754153
165, 418, 0.994054268949339
165, 257, 0.9939979111284956
165, 1370, 0.9938588938177003
165, 942, 0.9938519230499163
165, 148, 0.9932172117054652
165, 1233, 0.9930616924223221
165, 17, 0.9928810852439107
165, 355, 0.992830598602269
165, 377, 0.9925069434247333
165, 457, 0.992454390586527
166, 1258, 0.9954162409327132
166, 939, 0.9945674006993681
166, 960, 0.9944214186006453
166, 257, 0.9939859515011245
166, 1382, 0.9939472213844052
166, 418, 0.9932258536454512
166, 355, 0.9929802289918661
166, 1370, 0.99288746458543
166, 17, 0.9925187073657094
166, 336, 0.992275188076697
166, 377, 0.9922071966481703
166, 942, 0.991700967563796
166, 388, 0.9916877173454354
166, 381, 0.9916260541789685
166, 241, 0.991526165795877
167, 1277, 0.9967281830230111
167, 530, 0.9948131331455958
167, 1097, 0.994581910043297
167, 236, 0.9945677691552028
167, 82, 0.9944609544125733
167, 987, 0.9943703212114879
167, 1253, 0.9941922320482578
167, 399, 0.9936474590206169
167, 436, 0.9933704548718519
167, 144, 0.993361823777282
167, 331, 0.9933116144474314
167, 1346, 0.9933053201063237
167, 1293, 0.993181109706441
167, 119, 0.9931618001053039
167, 168, 0.9930415889014101
168, 118, 0.9976979087092657
168, 749, 0.997198626125482
168, 1201, 0.992950435026356
168, 278, 0.992886013140779
168, 940, 0.9923877194117658
168, 167, 0.9920756578278069
168, 471, 0.992014288491359
168, 157, 0.9917284934172869
168, 217, 0.991559409892061
168, 1207, 0.9915345312159339
168, 1295, 0.9913563358498192
168, 106, 0.9913089856275494
168, 236, 0.9907648473907587
168, 500, 0.9905195175111414
168, 1222, 0.990364308772951
169, 157, 0.9979309090300414
169, 749, 0.9977219839566497
169, 1295, 0.9963227954342581
169, 118, 0.9953214205591931
169, 1294, 0.9943863841506381
169, 1230, 0.9943709268532688
169, 1369, 0.9931467088162566
169, 938, 0.993090217191136
169, 166, 0.993083589764483
169, 1207, 0.9930037747625029
169, 1204, 0.992883241852442
169, 109, 0.9928682676892551
169, 891, 0.9927485091885602
169, 987, 0.9927068876187111
169, 296, 0.9924118667565446
170, 129, 0.9966556590154385
170, 223, 0.9966167189927849
170, 198, 0.9965446456273822
170, 183, 0.9959536143267335
170, 238, 0.9958209613547989
170, 1333, 0.9957035217027133
170, 1164, 0.9953720146092291
170, 1009, 0.9953094337689938
170, 775, 0.9952745469348017
170, 137, 0.9947700155565913
170, 593, 0.9946389405110458
170, 1099, 0.9946135579162377
170, 216, 0.9944607070244301
170, 1324, 0.9944395827227122
170, 968, 0.9938723858621563
171, 1348, 0.9970677695015574
171, 713, 0.996741125032809
171, 515, 0.9965334595267874
171, 993, 0.9962799187280054
171, 990, 0.9962427407142873
171, 69, 0.9958006474203419
171, 804, 0.9957447093832031
171, 805, 0.995663322603616
171, 694, 0.9953447691750616
171, 875, 0.9953388045308712
171, 1002, 0.995313141665567
171, 1334, 0.9952149994048007
171, 141, 0.995031406590878
171, 712, 0.9948432470796248
171, 808, 0.9946739754840247
172, 321, 0.9973532295613846
172, 506, 0.9959322449505263
172, 322, 0.9957346016199179
172, 1320, 0.994118840965881
172, 1281, 0.9940388962049752
172, 962, 0.9940216806859024
172, 659, 0.9939413022547844
172, 28, 0.993524660635083
172, 112, 0.993371619903204
172, 320, 0.9931137107955208
172, 966, 0.9929759438756987
172, 394, 0.9925793669971165
172, 986, 0.9925525051996816
172, 578, 0.9923356945153221
172, 477, 0.9921990093663862
173, 755, 0.9964566486634325
173, 1077, 0.9961470978444568
173, 451, 0.9959505177790704
173, 777, 0.9957688708666068
173, 1146, 0.9957515941776346
173, 831, 0.9956817691489268
173, 281, 0.9955696164551471
173, 448, 0.9951781156126458
173, 1086, 0.9951148175475686
173, 130, 0.9948445242775059
173, 1374, 0.9947340761159644
173, 450, 0.9946619718467807
173, 835, 0.9943009258244007
173, 12, 0.9941740434122852
173, 385, 0.9940933338440587
174, 500, 0.9969893208480971
174, 516, 0.9959599725607734
174, 938, 0.995609120375961
174, 1207, 0.9954374985881387
174, 296, 0.9952580572121288
174, 1295, 0.994872614116052
174, 1201, 0.994666546572009
174, 65, 0.9945488983536279
